filn,site,coln,bbid,dat,cpday,nPoll,nRais,nGarb,orad,mH,P_Acer,P_Aesculus,P_Asteraceae,P_Brassicaceae,P_Centaurea.cyanus,P_Cytisus,P_Echium.vulgare,P_Fraxinus,P_Glechoma.hederacea,P_Heracleum,P_Jasione.montana,P_Laburnum,P_Lamium,P_Lonicera,P_Lupinus,P_Papaver,P_Phacelia,P_Pinaceae,P_Potentilla.group,P_Prunus.group,P_Prunus.groupB,P_Pulmonaria.group,P_Quercus,P_Ranunculus,P_Rhododendron,P_Robinia,P_Salix,P_Sambucus,P_Solanum,P_Spiraea,P_Symphytum,P_Taraxacum,P_Tilia,P_Trifolium.pratense,P_Trifolium.repens.group,P_Viola.arvensis.group
BrA3_14_2017-05-11 1002353,Br,A3,BrA3_14,5/11/17,1,1201,278.4935319,731.2121759,orig,0.5533343417138,0.3357859665548,0.0000061808123,0.0000785368144,0.0022786696614,0.0000665059614,0.0011668275897,0.0000000071020,0.0000005356252,0.0000220372035,0.0009197804429,0.0000046395109,0.0011401815758,0.0020646910766,0.0035341745179,0.0019365578229,0.3905464784231,0.0000022640285,0.0003748254982,0.0025147866037,0.0262824729208,0.0001764869713,0.0000099432660,0.0090988235833,0.1138201652970,0.0102634916653,0.0005147365421,0.0008467282764,0.0000519522263,0.0008286241803,0.0000043806678,0.0000003769550,0.0001485575618,0.0947179156144,0.0003286728951,0.0000582379326,0.0004047866193
BrA3_14_2017-05-11 1002353,Br,A3,BrA3_14,5/11/17,1,1201,278.4935319,731.2121759,adjust,0.4495939429414,0.3709816200510,0.0000000142930,0.0000001335721,0.0017279724758,0.0000000243499,0.0000120002524,0.0000000000000,0.0000000000165,0.0000000028823,0.0000076312541,0.0000000007528,0.0002077129052,0.0001648533715,0.0018164861554,0.0000548352881,0.4469917285816,0.0000000001347,0.0000030130897,0.0009197577913,0.0085078335754,0.0000004570275,0.0000000016104,0.0034451529115,0.0818625058388,0.0046714068701,0.0000019779638,0.0003159178830,0.0000000278616,0.0008326193016,0.0000000221993,0.0000000000254,0.0000001418434,0.0774617466380,0.0000019746286,0.0000000287858,0.0000103978182
BrA3_15_2017-05-11 1002312,Br,A3,BrA3_15,5/11/17,1,1842,382.8980576,540.6722097,orig,0.6166183206831,0.2152986418518,0.0000085488112,0.0004637933000,0.0003438042591,0.0002164603191,0.0361891146893,0.0000000028483,0.0000011084910,0.0000183016732,0.0021585998916,0.0000325134756,0.0058804883773,0.0543299656496,0.0010613404508,0.0034140486895,0.3946277287925,0.0000345981340,0.0016279839540,0.0007823923373,0.0194074835893,0.0006573609575,0.0000100136811,0.0035624019826,0.1206050080253,0.0182163943068,0.0011701043938,0.0007302838668,0.0001655552526,0.0000000436230,0.0000000250391,0.0000083020915,0.0007369662680,0.1176682718935,0.0001650446543,0.0003506028000,0.0000567015798
BrA3_15_2017-05-11 1002312,Br,A3,BrA3_15,5/11/17,1,1842,382.8980576,540.6722097,adjust,0.4936799816540,0.2100716890365,0.0000000008243,0.0000029066393,0.0000007396402,0.0000005349188,0.0265094833799,0.0000000000000,0.0000000000087,0.0000000024011,0.0000574541210,0.0000000127574,0.0018397803603,0.0485584868104,0.0000398250233,0.0003377042075,0.4930027893424,0.0000000107735,0.0000311368910,0.0000197705345,0.0066921731792,0.0000038879279,0.0000000008724,0.0001094608035,0.0923649977062,0.0109187350434,0.0000146644056,0.0005433906457,0.0000002384250,0.0000000000000,0.0000000000000,0.0000000007421,0.0000096180348,0.1088686044865,0.0000002675255,0.0000016017732,0.0000000307591
BrA3_16_2017-05-11 1002382,Br,A3,BrA3_16,5/11/17,1,840,153.5420411,667.711608,orig,0.5602138482214,0.3157887707376,0.0000553555943,0.0009941428967,0.0015427001942,0.0001476504407,0.0110168219397,0.0061870544053,0.0001038438393,0.0000065273225,0.0038324833031,0.0033668609097,0.0000326101230,0.0083603611410,0.0018297684318,0.0038841532738,0.3935128180083,0.0001317257145,0.0052044901802,0.0003160162708,0.0144727847761,0.0002466303946,0.0000156503425,0.0023783405762,0.0847927686840,0.0316458281408,0.0019391183460,0.0001192156847,0.0000632547360,0.0000674464396,0.0023505482303,0.0134536262313,0.0011195308343,0.0892015767410,0.0003137208586,0.0013864882342,0.0001193160234
BrA3_16_2017-05-11 1002382,Br,A3,BrA3_16,5/11/17,1,840,153.5420411,667.711608,adjust,0.4472376697471,0.3428870782187,0.0000003822422,0.0000256929891,0.0009996565001,0.0000003889890,0.0052066079169,0.0059420147344,0.0000015552153,0.0000000007231,0.0003232922015,0.0029319168571,0.0000000219112,0.0032216949377,0.0002394522047,0.0005737042316,0.4583505058889,0.0000026636485,0.0015861187229,0.0000052145026,0.0057375901621,0.0000010015921,0.0000000132272,0.0000848146414,0.0544985881007,0.0256798561097,0.0001519387239,0.0000015291314,0.0000000536971,0.0000008879980,0.0018952688343,0.0151956757821,0.0000616490460,0.0741538433189,0.0000014348402,0.0002376621013,0.0000002300579
BrA3_17_2017-05-11 1004969,Br,A3,BrA3_17,5/11/17,1,1219,215.9648668,831.8774043,orig,0.4699647744107,0.4327066909754,0.0000711931099,0.0000988800247,0.0009238197332,0.0002746522286,0.0093161212895,0.0000000071420,0.0000005075422,0.0000197014356,0.0007916306895,0.0000405007953,0.0001090421365,0.0004352777320,0.0031379450615,0.0162682641418,0.4194141230237,0.0000084072800,0.0001184585948,0.0045975783715,0.0215362791382,0.0010041456002,0.0000030421904,0.0074646990346,0.0137363656945,0.0105559069149,0.0003900116562,0.0001263916624,0.0000712669467,0.0000000010129,0.0000000210722,0.0000016639531,0.0017211851217,0.0530813807549,0.0016576289486,0.0001963832123,0.0001208257785
BrA3_17_2017-05-11 1004969,Br,A3,BrA3_17,5/11/17,1,1219,215.9648668,831.8774043,adjust,0.3564722696352,0.4746468660815,0.0000004522267,0.0000001841077,0.0008220284304,0.0000007518570,0.0007018948494,0.0000000000000,0.0000000000041,0.0000000027548,0.0000082467544,0.0000001792578,0.0000005471228,0.0000125691911,0.0016449323947,0.0037560044596,0.4547814957254,0.0000000006889,0.0000002230695,0.0021167433724,0.0052714689153,0.0002220767404,0.0000000001528,0.0019177757853,0.0041271597085,0.0075624350524,0.0000020683680,0.0000003120756,0.0000000426735,0.0000000000000,0.0000000000001,0.0000000001760,0.0009629791682,0.0414023733462,0.0000371000521,0.0000009031805,0.0000001822568
BrA3_18_2017-05-11 1002299,Br,A3,BrA3_18,5/11/17,1,2280,379.1250996,463.3982552,orig,0.5253307719273,0.0002811601520,0.0001136043819,0.0000433507557,0.0037357644391,0.0017081375986,0.2342731570073,0.0000000600042,0.0000059282460,0.0009819748150,0.0027122008402,0.0001522852035,0.0124762814834,0.5764257959213,0.0000024378093,0.0704871785064,0.0328015392047,0.0067522402488,0.0000678821669,0.0051796406901,0.0005843323199,0.0065270691066,0.0000319515873,0.0001953239921,0.0000010855098,0.0189959346552,0.0004061993289,0.0031945645750,0.0011779053760,0.0000099289175,0.0000068378639,0.0010257700226,0.0014800042004,0.0174481494705,0.0000901309429,0.0006237662330,0.0000004264242
BrA3_18_2017-05-11 1002299,Br,A3,BrA3_18,5/11/17,1,2280,379.1250996,463.3982552,adjust,0.3529175603837,0.0000005403472,0.0000002198301,0.0000000219331,0.0023800058477,0.0001528478856,0.1999236109713,0.0000000000001,0.0000000005241,0.0000099904693,0.0001910659230,0.0000004165046,0.0020780014409,0.7077582796378,0.0000000001348,0.0466400768801,0.0100426240274,0.0004421788753,0.0000001412773,0.0016363521042,0.0000204785152,0.0019657917052,0.0000000361498,0.0000006865172,0.0000000000175,0.0161165638430,0.0000008643421,0.0002700751595,0.0004714148645,0.0000000011318,0.0000000010309,0.0000567552725,0.0002510017299,0.0091974693636,0.0000002143264,0.0003922714044,0.0000000000124
BrA3_18_2017-05-18 1001841,Br,A3,BrA3_18,5/18/17,1,1713,322.1227859,470.0814443,orig,0.0660650030878,0.0009417334394,0.0000245868045,0.0000035967439,0.0009523334958,0.0001671400309,0.0009387783742,0.0000002319141,0.0000272601106,0.0014799630225,0.0000297449432,0.0000408946823,0.0024408747492,0.9641969053507,0.0000017640559,0.0017888374115,0.0002670841314,0.0108808797514,0.0000111198602,0.0007570459146,0.0027927235034,0.0037659513320,0.0000572024985,0.0009528301675,0.0000017804618,0.0030605820228,0.0004996159318,0.0019139904145,0.0000091479763,0.0008079080023,0.0000053448005,0.0010346844918,0.0000691540608,0.0000604892222,0.0000156011750,0.0000019841887,0.0000002349637
BrA3_18_2017-05-18 1001841,Br,A3,BrA3_18,5/18/17,1,1713,322.1227859,470.0814443,adjust,0.0062988244360,0.0000109888643,0.0000000175263,0.0000000008016,0.0007474170737,0.0000005222087,0.0000048115009,0.0000000000008,0.0000000097034,0.0000110610007,0.0000000610211,0.0000000267316,0.0000345741132,0.9915508992885,0.0000000002559,0.0001541723713,0.0000438551166,0.0004553218088,0.0000000046719,0.0000025246386,0.0023428531122,0.0003288943902,0.0000001460373,0.0007621587702,0.0000000006802,0.0019634496269,0.0000009748386,0.0015675851737,0.0000000010022,0.0000026416264,0.0000000003475,0.0000138139647,0.0000000623648,0.0000011281869,0.0000000201422,0.0000000010170,0.0000000000212
BrA3_18_2017-05-25 1003979,Br,A3,BrA3_18,5/25/17,1,973,195.3119533,1657.428834,orig,0.8392211332723,0.2844166327530,0.0037755394549,0.0125637901264,0.0011328669539,0.0062747106287,0.0108588703475,0.0000004012051,0.0000023001557,0.0015658217239,0.0012810921990,0.0004538442565,0.0081842348345,0.0146534500408,0.0497114813955,0.1688392980384,0.0835433138792,0.0000719868134,0.0002850354051,0.0031762994597,0.0134157741020,0.0167337768746,0.0018492155114,0.0057186140640,0.0483039201971,0.0745543243269,0.0087096267372,0.0000539738459,0.0013111679995,0.0000011387471,0.0000610659290,0.0000055713280,0.0340623062889,0.1243044351548,0.0029877362704,0.0170317156635,0.0001046672884
BrA3_18_2017-05-25 1003979,Br,A3,BrA3_18,5/25/17,1,973,195.3119533,1657.428834,adjust,0.6366195207050,0.3933109694528,0.0012969740708,0.0033859209064,0.0010181555791,0.0003515353039,0.0038230463866,0.0000000000131,0.0000000004230,0.0001308643815,0.0000192683083,0.0000111890270,0.0043465421743,0.0092957751711,0.0350306693784,0.1982247289008,0.0745273224912,0.0000001375625,0.0000010868941,0.0006672558476,0.0032564730703,0.0049539466492,0.0003186683210,0.0004435796600,0.0357812092024,0.0640305230162,0.0034176428136,0.0000000600734,0.0004362254289,0.0000000001624,0.0000003747399,0.0000000013633,0.0221718126139,0.1323277237315,0.0006187394468,0.0068014225538,0.0000001548809
BrA3_18_2017-06-02 1003978,Br,A3,BrA3_18,6/2/17,1,1130,83.12605882,483.2253755,orig,0.2357395488522,0.1303855183784,0.0015660489073,0.0000120400135,0.0009223942528,0.0000879724128,0.0253931683773,0.0001909693158,0.0000090018274,0.0000857632635,0.0000368882263,0.0003222702793,0.0000561084301,0.4185711601479,0.0000427926233,0.0057183925454,0.0250651111568,0.0028873235031,0.0000057186627,0.0023072813146,0.3615542999500,0.0057382130474,0.0019272427214,0.0017498777329,0.0000126769251,0.0017679559229,0.0068145428275,0.0000990285204,0.0002330827992,0.0000043975821,0.0003405850875,0.0003387612618,0.0002357655804,0.0001418916234,0.0001744571225,0.0051158474465,0.0000854502108
BrA3_18_2017-06-02 1003978,Br,A3,BrA3_18,6/2/17,1,1130,83.12605882,483.2253755,adjust,0.1397142012842,0.1121179589904,0.0001553892621,0.0000000051232,0.0008871053558,0.0000001682451,0.0065160997546,0.0000004823698,0.0000000019444,0.0000000644564,0.0000003402942,0.0000014167179,0.0000004012175,0.4559474050205,0.0000000495238,0.0022433637248,0.0118836385510,0.0006643373688,0.0000000006559,0.0012075921002,0.4003964775179,0.0022808115498,0.0006220827333,0.0009950265333,0.0000000222855,0.0009529802470,0.0018466896864,0.0000009751472,0.0000007823339,0.0000000001850,0.0000062255582,0.0000029985774,0.0000068346461,0.0000008060062,0.0000141595819,0.0012469812872,0.0000003254469
BrA3_19_2017-05-11 1004968,Br,A3,BrA3_19,5/11/17,1,2537,106.7123144,327.5568244,orig,0.0944160153521,0.0003049850553,0.0000140054488,0.0012594854757,0.9610452490839,0.0004470174914,0.0000039428083,0.0000001247769,0.0001919946759,0.0013761319807,0.0126338262653,0.0000638351987,0.0007334079908,0.0010157483696,0.0017611674846,0.0000148064737,0.0002017565284,0.0000449965487,0.0095314570515,0.0002685730890,0.0000489131604,0.0000404933237,0.0000038266647,0.0004614667847,0.0020550504755,0.0000366044803,0.0000005875683,0.0001309963980,0.0030759138752,0.0000007079848,0.0000002113606,0.0000188572516,0.0000109263722,0.0025830536884,0.0005152032082,0.0000086902411,0.0000959853649
BrA3_19_2017-05-11 1004968,Br,A3,BrA3_19,5/11/17,1,2537,106.7123144,327.5568244,adjust,0.0115833670205,0.0000058020712,0.0000000017504,0.0000175929491,0.9913830995537,0.0000012627438,0.0000000004116,0.0000000000003,0.0000000862328,0.0011839245731,0.0052901579182,0.0000000815064,0.0000358678204,0.0000300697690,0.0005333369763,0.0000000010849,0.0000005879298,0.0000000532726,0.0012216250254,0.0000011471436,0.0000012522838,0.0000001241335,0.0000000019406,0.0000006251821,0.0001383514242,0.0000006278003,0.0000000000031,0.0000000822378,0.0000282931989,0.0000000000081,0.0000000000001,0.0000000023181,0.0000000096211,0.0000704991282,0.0000553365993,0.0000000005139,0.0000000948741
BrA3_19_2017-05-25 1004967,Br,A3,BrA3_19,5/25/17,1,2201,141.9249045,642.966536,orig,0.6507351618587,0.0402483466625,0.0516109803999,0.0006283533524,0.0004511652874,0.0009983764358,0.0001713380101,0.0000300824927,0.0000955215695,0.1363265348785,0.0007213260592,0.0012456907461,0.0039593323452,0.0105004545077,0.0041533066786,0.1153714311985,0.0001350485055,0.0045205544381,0.0007805210820,0.0020308950792,0.3197280299362,0.2401829346752,0.0022193637665,0.0020283302546,0.0008246128501,0.0235120909103,0.0000477740205,0.0001044297852,0.0002323742995,0.0027649975316,0.0000015283682,0.0001402738033,0.0005843800831,0.0005024876943,0.0329437135064,0.0000352129012,0.0001682058847
BrA3_19_2017-05-25 1004967,Br,A3,BrA3_19,5/25/17,1,2201,141.9249045,642.966536,adjust,0.5147443512340,0.0240115242896,0.0461409901273,0.0000173126253,0.0001918525074,0.0000151627718,0.0000002426982,0.0000000278115,0.0000006810745,0.1251895611676,0.0000573640818,0.0000373226556,0.0006616900519,0.0037932330853,0.0006330567381,0.0934520741527,0.0000023171373,0.0004681929716,0.0001906182691,0.0002071630650,0.3976422642825,0.2812269482689,0.0000425009210,0.0000785744602,0.0000171743753,0.0113678334366,0.0000000123866,0.0000001673647,0.0000046622294,0.0001569579644,0.0000000000418,0.0000004600431,0.0000182830082,0.0000049399413,0.0143683335849,0.0000000349329,0.0000004654769
BrA3_2_2017-05-11 1002352,Br,A3,BrA3_2,5/11/17,1,3667,701.2643407,287.1534011,orig,0.5531529091321,0.0009345795879,0.0000937265231,0.0015922035929,0.6354547293738,0.0001025552836,0.0077054056590,0.0000020285127,0.0000240547792,0.0000207902511,0.0074026971025,0.0002056343528,0.0073205198018,0.0205865735052,0.0064540126370,0.0001113842244,0.0600763604570,0.0015005261427,0.0189712328457,0.0249393840780,0.0003156447268,0.0000188284877,0.0000082028281,0.0132167624731,0.0307203379037,0.0090566981945,0.0000604914341,0.1343035317776,0.0025660173773,0.0000000561364,0.0000030972312,0.0000329927584,0.0005726799252,0.0125469946302,0.0022709893652,0.0003071660969,0.0005011099432
BrA3_2_2017-05-11 1002352,Br,A3,BrA3_2,5/11/17,1,3667,701.2643407,287.1534011,adjust,0.3129327930232,0.0000293574988,0.0000001255525,0.0000464730357,0.7894377563805,0.0000004325737,0.0007701252763,0.0000000000302,0.0000000047166,0.0000000117871,0.0035438227793,0.0000005444363,0.0028652821596,0.0079600030894,0.0062472867924,0.0000007324421,0.0240475335682,0.0000187689687,0.0091818883058,0.0115586232372,0.0002567417553,0.0000000088833,0.0000000039973,0.0019611693717,0.0204984746023,0.0062514953693,0.0000000385650,0.1092674988938,0.0001055156891,0.0000000000001,0.0000000000877,0.0000000537592,0.0000163604333,0.0050095693960,0.0008383609906,0.0000011153462,0.0000848202290
BrA3_20_2017-05-11 1002360,Br,A3,BrA3_20,5/11/17,1,1805,305.3180191,668.6711945,orig,0.7141171829159,0.3225491131866,0.0000047071770,0.0004852459505,0.0003365573222,0.0001596867937,0.0015145821205,0.0000000016142,0.0000009558047,0.0000608770227,0.0010628650113,0.0000068892192,0.0008055247055,0.0129468613168,0.0029565192781,0.0014277948418,0.1590073342482,0.0000075483311,0.0069532249335,0.0007167960953,0.0401233080919,0.0007261272882,0.0000225127353,0.0180620679184,0.1831945896398,0.0364171718572,0.0006042965513,0.0001441116673,0.0002821145464,0.0000000847126,0.0000000388642,0.0000004331471,0.0001631866367,0.2088003287346,0.0003069848509,0.0000439404516,0.0001056173337
BrA3_20_2017-05-11 1002360,Br,A3,BrA3_20,5/11/17,1,1805,305.3180191,668.6711945,adjust,0.5602582445677,0.4051415174636,0.0000000029042,0.0000020401881,0.0000007058013,0.0000001649988,0.0000247947034,0.0000000000000,0.0000000000097,0.0000000212015,0.0000088757395,0.0000000007341,0.0000713942102,0.0022967257263,0.0000814756330,0.0000195584814,0.1410742290666,0.0000000004183,0.0008904215019,0.0000321670779,0.0150810175853,0.0002436933149,0.0000000036276,0.0039524630443,0.1805009018244,0.0220517291141,0.0000115516419,0.0000002972146,0.0000005433253,0.0000000000008,0.0000000000000,0.0000000000146,0.0000002602926,0.2285123584835,0.0000008844088,0.0000000750346,0.0000001252127
BrA3_21_2017-05-11 1004962,Br,A3,BrA3_21,5/11/17,1,3024,406.9000921,798.0258822,orig,0.6361823429302,0.0013896867970,0.0028077365381,0.0032327644175,0.0156861062462,0.0023933290810,0.0646282338587,0.0000002631915,0.0000166360024,0.0018367971068,0.0013496120283,0.0015333866592,0.0217847478267,0.5876516636536,0.0003943856986,0.1094233772645,0.0346406104438,0.0078443925489,0.0019426914913,0.0317027993790,0.0031319340765,0.0136923975437,0.0000637075920,0.0244648846116,0.0002358738817,0.0308107955858,0.0005839470561,0.0072601329070,0.0016450038759,0.0000464327972,0.0000124618077,0.0000917154462,0.0044380399670,0.0142943206186,0.0005776677941,0.0083867282886,0.0000047359172
BrA3_21_2017-05-11 1004962,Br,A3,BrA3_21,5/11/17,1,3024,406.9000921,798.0258822,adjust,0.2886230101901,0.0002233413639,0.0001084381779,0.0007026604736,0.0032879907411,0.0001201689437,0.0248971680383,0.0000000000041,0.0000000032716,0.0000650303751,0.0000770700275,0.0000234152826,0.0044819647128,0.7877798213080,0.0000078381366,0.0985151219062,0.0109050931320,0.0006248950617,0.0003744700951,0.0170990307971,0.0004716573063,0.0033469752821,0.0000000688991,0.0122677143168,0.0000172812244,0.0270132870821,0.0000015608742,0.0012813246966,0.0000425090116,0.0000000248521,0.0000000019737,0.0000001700493,0.0005178672042,0.0046446025928,0.0000290181121,0.0010724138556,0.0000000008180
BrA3_23_2017-05-25 1003973,Br,A3,BrA3_23,5/25/17,1,1185,68.46304425,392.418733,orig,0.0540316449822,0.0000097257498,0.0285572348860,0.0002233332180,0.0007036721297,0.0000055549379,0.0000015526902,0.0000276254701,0.0000440215313,0.0000222107155,0.0001606287311,0.0004786328674,0.0000872504558,0.0000556536593,0.9354296181336,0.0003283247604,0.0000480312786,0.0000019683840,0.0000054731873,0.0005306447301,0.0007319463533,0.0000312790782,0.0001510152592,0.0015128572059,0.0119979982168,0.0013660420946,0.0000000740518,0.0000231990600,0.0000139401938,0.0000002276419,0.0000342881130,0.0003428258154,0.0016409654033,0.0030479057404,0.0074722336591,0.0000928842539,0.0048191603432
BrA3_23_2017-05-25 1003973,Br,A3,BrA3_23,5/25/17,1,1185,68.46304425,392.418733,adjust,0.0109298090636,0.0000000064681,0.0296613210546,0.0000529015918,0.0007819030232,0.0000000111143,0.0000000001652,0.0000000332758,0.0000000735789,0.0000000766743,0.0000019669109,0.0000095803306,0.0000017356489,0.0000016906291,0.9580411045090,0.0000029578851,0.0000003215828,0.0000000002568,0.0000000054366,0.0002861194834,0.0000009214096,0.0000002745052,0.0000091003754,0.0007294740903,0.0063867675255,0.0003231607076,0.0000000000009,0.0000000367327,0.0000000565097,0.0000000000118,0.0000000473001,0.0000495895414,0.0000216751976,0.0024691774721,0.0005387415677,0.0000006817209,0.0006284857120
BrA3_24_2017-05-22 1003971,Br,A3,BrA3_24,5/22/17,1,1186,380.3893108,279.0512141,orig,0.3690707431490,0.0696489911745,0.0014666432214,0.0077092111293,0.6649535817317,0.0028584052381,0.0002608819712,0.0000094872793,0.0043198421018,0.0000957523768,0.0071665907745,0.0000460196851,0.0015227909384,0.0008702593487,0.0581222877398,0.0001867808580,0.0017447464766,0.0000105325886,0.0059510819376,0.0006354402379,0.0158885138584,0.0029503078309,0.0001103773968,0.0007829927910,0.0695094560884,0.0052556334669,0.0000166754154,0.0387583046664,0.0006848091523,0.0000004951912,0.0003432532956,0.0000018950894,0.0005114060924,0.0006693922860,0.0154599691944,0.0203185040524,0.0011586873230
BrA3_24_2017-05-22 1003971,Br,A3,BrA3_24,5/22/17,1,1186,380.3893108,279.0512141,adjust,0.1566558433288,0.0776941129604,0.0012573497705,0.0007290859997,0.7624880840576,0.0010622237133,0.0000070106438,0.0000000514673,0.0000606184345,0.0000004506850,0.0022522061684,0.0000004068535,0.0008944554679,0.0002516707103,0.0504658549665,0.0000089700584,0.0000148046548,0.0000000278231,0.0027651868348,0.0005632016039,0.0120827036471,0.0016142712260,0.0000008003796,0.0002086714787,0.0353593860274,0.0041384192985,0.0000000214228,0.0115397658982,0.0001033952911,0.0000000001786,0.0001265305286,0.0000000003202,0.0000105277688,0.0001483137355,0.0118124500331,0.0222848434351,0.0000541264572
BrA3_24_2017-05-25 1004023,Br,A3,BrA3_24,5/25/17,1,404,37.02436565,845.6532544,orig,1.0473193535760,0.1251527188255,0.0006920127230,0.0091294768864,0.0008516506201,0.0775837862023,0.0018379820686,0.0000008189788,0.0000121673448,0.0044280543211,0.0305079810205,0.0000214644091,0.0000908895852,0.0003458476394,0.0757245232647,0.0358350097191,0.0141139567250,0.0000215166847,0.0012778969387,0.0000069035257,0.2290268352013,0.0085391309208,0.0093364077011,0.0009283904569,0.0163980420515,0.1114290608865,0.0000550386937,0.0000227617179,0.0000095059248,0.0000000535944,0.0000000500334,0.0000014281918,0.0001282639942,0.0244206889423,0.1646192524850,0.0465045210580,0.0109459106636
BrA3_24_2017-05-25 1004023,Br,A3,BrA3_24,5/25/17,1,404,37.02436565,845.6532544,adjust,0.8307400961474,0.1279929993732,0.0000055189566,0.0021142917942,0.0000117023376,0.0651217108476,0.0000461252545,0.0000000000091,0.0000000018535,0.0002491303299,0.0120208243623,0.0000000053660,0.0000004332676,0.0000012455942,0.0719381763077,0.0183523593533,0.0044633287896,0.0000000069437,0.0000218344435,0.0000000006262,0.3338994502457,0.0019043772941,0.0012822932601,0.0000095684055,0.0032490703643,0.1094029926425,0.0000000382681,0.0000000061266,0.0000000025877,0.0000000000000,0.0000000000001,0.0000000000342,0.0000001739032,0.0113310358409,0.2044852635890,0.0301706475412,0.0019253840864
BrA3_24_2017-05-30 1003972,Br,A3,BrA3_24,5/30/17,1,663,104.4124798,1439.363946,orig,0.1315818133130,0.8591477356612,0.0060154827739,0.0001614330663,0.0198820216107,0.0027407705111,0.0009114798834,0.0000015248183,0.0001157014551,0.0118126983674,0.0015400557616,0.0000042183022,0.0019914361149,0.0043846835531,0.0020357947161,0.0003491049052,0.0011687463221,0.0015041403972,0.0018143543533,0.0000871069802,0.0415470508432,0.0028550408476,0.0024037976536,0.0011973457430,0.0007708875379,0.0091040842311,0.0001212418926,0.0026009124446,0.0000302732645,0.0000011796014,0.0014580459022,0.0000061565088,0.0015271923279,0.0035014695214,0.0145129753024,0.0022902571032,0.0004035997215
BrA3_24_2017-05-30 1003972,Br,A3,BrA3_24,5/30/17,1,663,104.4124798,1439.363946,adjust,0.0512615064536,0.9116526254788,0.0061037248740,0.0000044505408,0.0213246121220,0.0018290100381,0.0000138957592,0.0000000004103,0.0000036420389,0.0056115150533,0.0003937649298,0.0000000048197,0.0003413704633,0.0024789581597,0.0000548188470,0.0000048297072,0.0000056392241,0.0014703974665,0.0014341687576,0.0000028939048,0.0287511325519,0.0014598950721,0.0015356632617,0.0005714889318,0.0000107819149,0.0030587175648,0.0000002156351,0.0012533884638,0.0000001100124,0.0000000007764,0.0014860278110,0.0000000102455,0.0015063662179,0.0022538886175,0.0041557971837,0.0012221263805,0.0000040667636
BrA3_25_2017-05-22 1003956,Br,A3,BrA3_25,5/22/17,1,752,106.9482495,199.0212491,orig,0.1085465124521,0.0009449897679,0.9428516673885,0.0000229936813,0.0000121892608,0.0002017490837,0.0046441431476,0.0010343092071,0.0000180366473,0.0001219565635,0.0001363946668,0.0020120505883,0.0002406177753,0.0096574197621,0.0019092414793,0.0006420528876,0.0105731389146,0.0022793736627,0.0003061957567,0.0022978994610,0.0000616667080,0.0024351616230,0.0000789436152,0.0008642768924,0.0021729560657,0.0006675689972,0.0000296704057,0.0008744375938,0.0001025403795,0.0000066756898,0.0013441840897,0.0001738222401,0.0004678205768,0.0000625160833,0.0000172460477,0.0107314816924,0.0000026115976
BrA3_25_2017-05-22 1003956,Br,A3,BrA3_25,5/22/17,1,752,106.9482495,199.0212491,adjust,0.0106294006827,0.0000329113746,0.9848543347661,0.0000000041245,0.0000000012150,0.0000000954300,0.0002104089247,0.0000024165650,0.0000000006856,0.0000000265058,0.0000001345693,0.0000090430053,0.0000002365561,0.0090227426824,0.0013649328573,0.0000043619224,0.0007776485662,0.0000523236044,0.0000001770895,0.0001650262724,0.0000000589309,0.0001229140074,0.0000000828274,0.0000026943341,0.0002907924848,0.0000047948956,0.0000000070479,0.0000017210264,0.0000000901043,0.0000000002741,0.0013293154351,0.0000001553054,0.0000011354743,0.0000000486452,0.0000000019811,0.0017493604142,0.0000000000951
BrA3_26_2017-05-22 1003954,Br,A3,BrA3_26,5/22/17,1,2089,155.3391588,412.8454896,orig,0.2115395038041,0.0811842194849,0.0000224651124,0.0003385033208,0.0009649247987,0.0007169589313,0.0005748541654,0.0000068291621,0.0018913101952,0.0004981134280,0.0003249969824,0.0000030710417,0.0036372231509,0.0023178851923,0.0003972768683,0.0097690798329,0.0001680095789,0.0005877503720,0.0044876028587,0.0009540534929,0.8470495430299,0.0294234667050,0.0002111537294,0.0004907155625,0.0005769342521,0.0107331028354,0.0001418477644,0.0003775515570,0.0000516526088,0.0004857931592,0.0000245379717,0.0003850093225,0.0000708648250,0.0001140587415,0.0006042582908,0.0001428985609,0.0002714831140
BrA3_26_2017-05-22 1003954,Br,A3,BrA3_26,5/22/17,1,2089,155.3391588,412.8454896,adjust,0.0787653682799,0.0308388664007,0.0000001612045,0.0000062141178,0.0009519028457,0.0000034769350,0.0000017533995,0.0000000875207,0.0011828887238,0.0000799849707,0.0000041208081,0.0000000060791,0.0023756612730,0.0015700945046,0.0000010390321,0.0015824982110,0.0000003855148,0.0004798702895,0.0011766713385,0.0005794565578,0.9415980359962,0.0116940701504,0.0000007643210,0.0004406061432,0.0001501662733,0.0040261799396,0.0000009323888,0.0002982264654,0.0000012327152,0.0004734497229,0.0000011507736,0.0000252195308,0.0000012555754,0.0000001003552,0.0004417538607,0.0000032147490,0.0000085013129
