"filn";"site";"coln";"bbid";"dat";"cpday";"nPoll";"nRais";"nGarb";"orad";"mH";"P_Acer";"P_Aesculus";"P_Asteraceae";"P_Brassicaceae";"P_Centaurea.cyanus";"P_Cytisus";"P_Echium.vulgare";"P_Fraxinus";"P_Glechoma.hederacea";"P_Heracleum";"P_Jasione.montana";"P_Laburnum";"P_Lamium";"P_Lonicera";"P_Lupinus";"P_Papaver";"P_Phacelia";"P_Pinaceae";"P_Potentilla.group";"P_Prunus.group";"P_Prunus.groupB";"P_Pulmonaria.group";"P_Quercus";"P_Ranunculus";"P_Rhododendron";"P_Robinia";"P_Salix";"P_Sambucus";"P_Solanum";"P_Spiraea";"P_Symphytum";"P_Taraxacum";"P_Tilia";"P_Trifolium.pratense";"P_Trifolium.repens.group";"P_Viola.arvensis.group"
"BrA3_24_2017-05-22 1003971";"Br";"A3";"BrA3_24";"2017-05-22";1;1186;380,38931080113;279,051214137489;"adjust";0,156655843328751;0,07769411296043;0,0012573497704917;0,000729085999691809;0,762488084057628;0,00106222371329091;7,01064383136947e-06;5,1467320353218e-08;6,06184345309469e-05;4,50684975522814e-07;0,0022522061683528;4,06853533341991e-07;0,000894455467887469;0,000251670710288011;0,0504658549664849;8,97005837856614e-06;1,48046547795912e-05;2,78230702473885e-08;0,00276518683479382;0,00056320160391658;0,012082703647055;0,00161427122598728;8,00379560501671e-07;0,000208671478664903;0,0353593860273515;0,00413841929851832;2,14228179493439e-08;0,0115397658982451;0,000103395291052949;1,78643062827415e-10;0,000126530528641483;3,20215770006949e-10;1,05277687582437e-05;0,000148313735459702;0,0118124500330771;0,0222848434351211;5,41264571539231e-05
"BrA3_24_2017-05-25 1004023";"Br";"A3";"BrA3_24";"2017-05-25";1;404;37,024365653981;845,653254444011;"orig";1,04731935357596;0,125152718825516;0,000692012723015662;0,009129476886363;0,00085165062007987;0,0775837862023483;0,00183798206856017;8,18978783186767e-07;1,21673448214122e-05;0,00442805432109561;0,0305079810205285;2,14644090511165e-05;9,08895852096852e-05;0,000345847639432958;0,0757245232646827;0,035835009719128;0,0141139567250452;2,15166847324402e-05;0,00127789693871547;6,90352566751118e-06;0,229026835201259;0,00853913092083999;0,00933640770108601;0,000928390456884774;0,0163980420515411;0,111429060886454;5,5038693690065e-05;2,2761717877242e-05;9,50592484036234e-06;5,35944227236999e-08;5,00334146483971e-08;1,42819178428511e-06;0,000128263994219959;0,0244206889422548;0,164619252485008;0,0465045210580116;0,0109459106636355
"BrA3_24_2017-05-25 1004023";"Br";"A3";"BrA3_24";"2017-05-25";1;404;37,024365653981;845,653254444011;"adjust";0,830740096147413;0,12799299937318;5,518956580568e-06;0,00211429179424831;1,17023375705729e-05;0,0651217108476485;4,61252544727464e-05;9,13987258314307e-12;1,85351607161438e-09;0,000249130329919776;0,0120208243622649;5,36604970367473e-09;4,33267613766725e-07;1,24559418127361e-06;0,0719381763076757;0,0183523593533052;0,00446332878961841;6,94371588176917e-09;2,18344435093837e-05;6,26190311493271e-10;0,333899450245651;0,00190437729413345;0,00128229326011618;9,56840547787002e-06;0,00324907036428071;0,10940299264251;3,82680603871999e-08;6,12661649867893e-09;2,58772339981638e-09;2,63418588165655e-14;6,4287548566743e-14;3,42106138647147e-11;1,73903245394227e-07;0,0113310358409238;0,204485263588973;0,0301706475412229;0,00192538408636415
"BrA3_24_2017-05-30 1003972";"Br";"A3";"BrA3_24";"2017-05-30";1;663;104,412479764355;1439,36394603863;"orig";0,131581813312993;0,859147735661198;0,0060154827739132;0,000161433066264326;0,0198820216106721;0,00274077051105985;0,000911479883375073;1,52481831875388e-06;0,00011570145508948;0,0118126983673797;0,00154005576163728;4,218302159413e-06;0,00199143611493298;0,0043846835531325;0,00203579471606519;0,000349104905178921;0,00116874632206797;0,00150414039722868;0,00181435435326609;8,71069801561441e-05;0,0415470508431818;0,00285504084763796;0,00240379765364128;0,00119734574295577;0,000770887537887292;0,0091040842310544;0,000121241892601867;0,00260091244461102;3,02732645165244e-05;1,17960138216574e-06;0,00145804590218061;6,15650882643772e-06;0,00152719232793573;0,00350146952135733;0,0145129753023948;0,00229025710320196;0,000403599721537629
"BrA3_24_2017-05-30 1003972";"Br";"A3";"BrA3_24";"2017-05-30";1;663;104,412479764355;1439,36394603863;"adjust";0,0512615064536151;0,911652625478812;0,00610372487398013;4,45054076085474e-06;0,0213246121220092;0,00182901003814249;1,3895759155879e-05;4,10300478718992e-10;3,64203892134371e-06;0,00561151505334161;0,000393764929827202;4,81969660377964e-09;0,000341370463315724;0,00247895815967018;5,48188470472182e-05;4,82970723944103e-06;5,63922409751247e-06;0,00147039746647861;0,00143416875764436;2,8939048152086e-06;0,0287511325519431;0,00145989507206685;0,00153566326166307;0,000571488931786025;1,07819149384393e-05;0,00305871756483966;2,15635141297123e-07;0,0012533884638489;1,10012442181962e-07;7,7636259817677e-10;0,0014860278110255;1,02455007724117e-08;0,00150636621792556;0,00225388861747042;0,00415579718367066;0,00122212638051652;4,06676360263696e-06
"BrA3_25_2017-05-22 1003956";"Br";"A3";"BrA3_25";"2017-05-22";1;752;106,948249540563;199,021249102097;"orig";0,108546512452121;0,000944989767913217;0,942851667388455;2,2993681286923e-05;1,21892608002588e-05;0,000201749083707478;0,00464414314763887;0,00103430920709031;1,80366472743367e-05;0,00012195656349594;0,000136394666774986;0,00201205058828288;0,00024061777526042;0,00965741976210903;0,00190924147930369;0,000642052887586153;0,0105731389146454;0,00227937366266953;0,000306195756730888;0,00229789946101653;6,16667080393355e-05;0,00243516162299408;7,89436151863739e-05;0,000864276892367693;0,002172956065705;0,000667568997191548;2,96704057464668e-05;0,000874437593792878;0,000102540379522752;6,67568981537334e-06;0,00134418408969511;0,000173822240147366;0,000467820576768744;6,25160832966918e-05;1,72460476753808e-05;0,0107314816923725;2,6115976405218e-06
"BrA3_25_2017-05-22 1003956";"Br";"A3";"BrA3_25";"2017-05-22";1;752;106,948249540563;199,021249102097;"adjust";0,0106294006826896;3,29113745712286e-05;0,98485433476614;4,12453813215328e-09;1,21500308468746e-09;9,54299618805981e-08;0,000210408924695429;2,4165650261932e-06;6,8562052501507e-10;2,65058214125317e-08;1,34569288965144e-07;9,04300531031742e-06;2,3655611187724e-07;0,00902274268236955;0,00136493285729635;4,36192236113027e-06;0,000777648566217866;5,23236043641551e-05;1,77089515832382e-07;0,000165026272410339;5,89308804521443e-08;0,000122914007411463;8,28274114894493e-08;2,69433410694606e-06;0,00029079248481351;4,79489563278661e-06;7,04786188401262e-09;1,72102644244674e-06;9,01043369899208e-08;2,74050659145318e-10;0,00132931543510265;1,55305394785216e-07;1,1354743392408e-06;4,86451563620477e-08;1,98114533258685e-09;0,00174936041423818;9,50500714856774e-11
"BrA3_26_2017-05-22 1003954";"Br";"A3";"BrA3_26";"2017-05-22";1;2089;155,339158802514;412,845489576418;"orig";0,211539503804145;0,0811842194849151;2,24651124079934e-05;0,00033850332080904;0,000964924798690552;0,000716958931342319;0,000574854165377695;6,82916211408351e-06;0,00189131019515241;0,000498113428038761;0,000324996982384645;3,07104171632405e-06;0,00363722315093034;0,00231788519234307;0,000397276868319222;0,00976907983293039;0,000168009578885042;0,000587750371952359;0,00448760285872278;0,000954053492915317;0,847049543029894;0,0294234667049793;0,000211153729447603;0,000490715562474665;0,000576934252062344;0,0107331028353517;0,000141847764426606;0,000377551556950093;5,16526087627709e-05;0,000485793159224676;2,45379717354335e-05;0,000385009322521648;7,08648249823652e-05;0,000114058741517201;0,000604258290830626;0,000142898560920411;0,000271483113971105
"BrA3_26_2017-05-22 1003954";"Br";"A3";"BrA3_26";"2017-05-22";1;2089;155,339158802514;412,845489576418;"adjust";0,0787653682799125;0,0308388664006928;1,61204456964268e-07;6,21411777564485e-06;0,000951902845677756;3,47693496806039e-06;1,75339946022236e-06;8,75206809349776e-08;0,00118288872378302;7,99849706838275e-05;4,12080806746861e-06;6,07907228244663e-09;0,00237566127295746;0,00157009450456278;1,03903213064815e-06;0,00158249821099481;3,85514751975647e-07;0,000479870289488984;0,00117667133847758;0,000579456557784265;0,941598035996223;0,0116940701503828;7,64321023515341e-07;0,000440606143237456;0,000150166273267426;0,00402617993957767;9,32388784451135e-07;0,00029822646540724;1,23271515447858e-06;0,000473449722932682;1,15077355685854e-06;2,52195307652211e-05;1,25557541239151e-06;1,00355204913505e-07;0,000441753860724774;3,21474898966432e-06;8,50131288841936e-06
"BrA3_27_2017-05-22 1003970";"Br";"A3";"BrA3_27";"2017-05-22";1;922;89,2028378775148;527,347284239033;"orig";0,106803885882841;0,00221826644442918;0,000424347107734165;3,12905463881134e-06;0,00158890376621463;0,00030298621636726;0,031943635460518;1,51848354751189e-06;1,0246133369756e-05;0,00357208834020202;7,12770707220832e-05;4,13631680369314e-05;3,35461551201469e-05;0,935548187179485;2,19397493756877e-06;0,00203375923938788;0,00513036736460296;0,000317198315078154;0,00114528042512864;0,000340890436565441;0,00163008760527244;0,00447785314851877;0,000258082133809783;0,00200038124336097;1,78962252267821e-05;0,00290011229701629;0,00142530187007652;0,00046872254318731;2,25715235862011e-05;2,24715797946606e-06;6,3814616557178e-06;0,00167599284752265;9,06381017105375e-05;3,08688141434368e-05;4,80008032334999e-05;0,000214898121433668;7,7976618020209e-07
"BrA3_27_2017-05-22 1003970";"Br";"A3";"BrA3_27";"2017-05-22";1;922;89,2028378775148;527,347284239033;"adjust";0,0209825148740557;8,6161641052476e-05;2,10445746028319e-06;4,11897619272369e-10;0,00109150755288477;6,54894714934073e-06;0,00616942057088178;3,00891693566642e-11;1,14380960052777e-09;0,000775213351496263;5,68738009098792e-07;9,25361999587139e-09;5,55717122951362e-09;0,982860305325809;3,58933083862544e-10;4,85193512447025e-05;0,00045817163021571;1,2972509315104e-06;0,00108563022469461;1,45506404261422e-05;0,000982140101938103;0,00135952206059514;1,64663766749985e-05;0,00193311928392027;1,31484462359292e-07;0,00285144182451904;1,21014174463515e-05;3,42965006932459e-06;3,07016501470338e-09;4,96977288674361e-11;1,33376812538692e-10;0,000240785880649646;1,22650664652213e-07;1,22998161343839e-07;2,32227516192017e-07;3,64297028910358e-07;5,5337956364252e-11
"BrA3_28_2017-05-22 1003958";"Br";"A3";"BrA3_28";"2017-05-22";1;1220;755,853891808773;296,471883883048;"orig";0,662151435028292;0,0493486456605365;0,00207134419300992;2,34651122407477e-05;0,000226756023078656;0,0021134879704747;0,363187636390493;0,00206706188217743;0,00298921145248033;0,000735962581826758;0,000327591469304163;0,00107416125684242;0,041028216443847;0,123231469502814;3,03799451961421e-05;0,0252275188715646;0,0968036602816291;0,0289986986979657;0,00422159802654231;0,00498441514518908;0,00555457540107428;0,11146493706753;0,0020542407971622;0,00086017283424932;0,000527458906492169;0,0402389503306576;0,0508849249206327;0,00155220740399686;0,00589489177163153;0,00200760672846478;0,00199949939633631;0,00720391049181161;7,01396844323035e-05;0,000846877394619147;0,000205400806596698;0,0199225002958122;2,04248612881482e-05
"BrA3_28_2017-05-22 1003958";"Br";"A3";"BrA3_28";"2017-05-22";1;1220;755,853891808773;296,471883883048;"adjust";0,468032119886527;0,0477266546181572;0,000133370331455408;1,23969650213555e-08;7,2613400002846e-07;8,433094668228e-05;0,492515171783789;0,000176914404919558;0,000526830444844935;7,63928885924731e-06;2,37503107320622e-06;7,79167945565374e-05;0,0240903502247351;0,113556663039589;1,84084597264965e-08;0,0103350189812515;0,0938919825876258;0,01115979442413;0,00238625473586119;0,00237745469654519;0,000541179209348704;0,115300824571557;0,000122700604289798;1,61256934518923e-05;1,02729171735775e-05;0,0416134985214127;0,0270261163753568;3,91481691462928e-05;0,000943282119854949;0,000101264297143681;0,00157305174056395;0,00150753949029729;9,39046567986201e-08;1,5062816219964e-05;9,92396171322104e-07;0,0121393566299585;1,12698972517899e-08
"BrA3_28_2017-05-25 1003959";"Br";"A3";"BrA3_28";"2017-05-25";1;6733;3186,10601910969;652,447193503028;"orig";0,834092546780345;0,0076510153082043;0,00549950756034831;5,89060706237943e-05;0,000732141951220456;0,000361120877523333;0,00589119865492197;0,000318516656458027;0,00595864020342712;0,000455235433908829;5,12299017969209e-05;0,00565421998885517;0,14696725610553;0,147885265769559;9,21172049539149e-05;0,00919373631330617;0,104622476252795;0,142891440505862;0,000130549317836077;0,033307836100629;0,013510994736065;0,179571575225292;2,72752935642715e-05;0,0150459117882484;0,000161266252415972;0,00696870977753128;0,00195200899914713;0,00111187089782118;0,151434819965317;0,00980863220663966;0,000194395589629376;0,000272230467860942;0,000148128411540146;0,000909433930566136;1,88535076918522e-05;0,00110368161557629;3,78011573330178e-05
"BrA3_28_2017-05-25 1003959";"Br";"A3";"BrA3_28";"2017-05-25";1;6733;3186,10601910969;652,447193503028;"adjust";0,707310291823908;0,00674494729785534;0,00130388004716531;8,20406218144284e-08;5,13241283997043e-06;3,36986503190588e-06;0,000873424639197939;1,28670670732273e-06;0,000713569486130645;2,29231807029625e-05;5,75238212338367e-08;0,000486986465525976;0,15610055109428;0,158711552974507;2,32775550357108e-07;0,00174996824672552;0,101655947834528;0,145323108510582;1,67672487210449e-07;0,020233902715155;0,00791855138102906;0,217897440725995;1,28622003682282e-07;0,00514850819387695;2,73454672203909e-07;0,00569610965924221;4,32457285559717e-05;3,17611385987365e-05;0,167558467689565;0,00167512626262925;1,17863872465238e-06;2,76937539030822e-06;2,62316247456056e-07;1,2537444134555e-05;8,21378737727187e-09;8,25196556474764e-05;2,00104850231041e-08
"BrA3_29_2017-05-22 1003952";"Br";"A3";"BrA3_29";"2017-05-22";1;2509;383,214804252162;368,854340316553;"orig";0,192049485470755;0,00108704772870221;0,000302370691648611;3,83467757066824e-06;0,000145466894221847;0,000493154412897119;0,0771328716093937;0,00024782071774557;2,99339117561751e-05;0,00227121018676067;0,00027169955334794;4,63447663164227e-05;0,000138062690669575;0,868852601151051;4,21949659790579e-06;0,00227250219454466;0,00477236246687359;0,0119476210085394;4,26096096734809e-06;0,000901608989333061;0,00121058591048486;0,00471825691056707;0,000159876075423563;1,17011591490618e-05;6,43272002288104e-06;0,0126758852841109;0,00199779719359756;0,000686064160301163;0,00064827212433272;2,5815658476769e-05;0,000149336195769173;0,00614020100272564;0,000228758346462947;0,000117729881652364;0,000110683914686821;0,000186650966207418;9,58387091408594e-07
"BrA3_29_2017-05-22 1003952";"Br";"A3";"BrA3_29";"2017-05-22";1;2509;383,214804252162;368,854340316553;"adjust";0,0676438115360131;3,15897307778651e-05;1,01437263676754e-06;8,335593318046e-10;1,29447704759922e-07;1,7271220509224e-05;0,0307457703841853;3,75164551832462e-07;2,9067014986905e-08;0,000180119676352459;4,68295717966091e-06;4,86917858757877e-08;6,68266593995043e-08;0,950928589779192;1,21410157671488e-09;9,48144986669486e-05;0,000333893631625446;0,00108276856642706;5,22936022663028e-10;0,000579983039237243;0,00070839965532789;0,00104611588805484;1,5993216984474e-06;2,57984568759189e-09;2,56855607125335e-09;0,0118345102632845;4,50140868480721e-05;0,0004000773386289;5,05731815393369e-05;2,70401983970319e-08;1,52152526439334e-07;0,00190783891400631;2,01467141952298e-06;7,94404743837244e-07;8,72408415845287e-07;8,55567399603961e-07;3,32402832392878e-10
"BrA3_3_2017-05-11 1002364";"Br";"A3";"BrA3_3";"2017-05-11";1;1339;417,576619736711;558,913774611277;"orig";0,225882119898996;0,015492376855985;5,29880030461924e-06;0,000149626392315178;5,28307803473821e-05;1,09896607751194e-05;0,0125241596705584;8,45160425892996e-08;8,05923374998823e-07;1,39235322929331e-05;0,000292992853384071;2,06195941474986e-06;0,000567262497400929;0,00465261425875123;0,000559687213175211;0,0136388631009754;0,00992798757748923;4,6189230563704e-06;9,29423977061905e-05;0,00239560682560655;0,858847320741689;0,000185686040036775;3,10925919186602e-05;0,0161433262407581;0,00245158352031608;0,0204756322154834;0,00112639486928255;0,00149914567102528;4,54246426623769e-06;1,00405769823118e-08;0,000746813020629124;4,97562537725514e-08;0,000923287673389451;0,0342183658905303;0,00017042667342503;0,00217647370003114;0,000615115151431773
"BrA3_3_2017-05-11 1002364";"Br";"A3";"BrA3_3";"2017-05-11";1;1339;417,576619736711;558,913774611277;"adjust";0,0637577325896101;0,00421403336509973;2,25564962389101e-09;4,80850280719225e-06;1,38659007616175e-07;1,54270340438219e-09;0,00194872026296155;3,11092512823868e-12;9,01232094513465e-11;1,09229806590216e-08;4,08962165673133e-07;5,1854543389636e-10;3,84976124976923e-05;0,00119458718986309;1,88926372755057e-06;0,00343254749353659;0,00364844176086577;3,42712572894045e-09;8,09490957307617e-08;0,000826107003221046;0,95203037916427;5,1368176236928e-07;5,63054473778458e-09;0,00667192076943846;0,000815885534776966;0,0102016053997387;2,04044666951603e-05;0,00120502406420547;1,03321521437503e-09;2,87651760393206e-14;0,000746703069726364;1,91605153412992e-13;0,000751593589809778;0,0118970779831194;1,66794429666291e-07;0,000347189150014271;1,24988294447679e-06
"BrA3_30_2017-05-22 1003951";"Br";"A3";"BrA3_30";"2017-05-22";1;1261;43,2432569950334;228,003612472809;"orig";0,0308211953697778;0,958589346915748;0,0211134496912354;6,70340118088758e-06;2,6397678514078e-06;0,000566758559789825;2,48165840997931e-05;0,00024888273640701;0,000641216661854396;0,00172469358764739;8,50015526013594e-05;5,38878540761337e-05;0,000869118889330154;0,000656651714061375;7,22892575816898e-05;0,000564025946541881;4,34457474792249e-05;5,22862443725778e-05;1,23545216768519e-06;1,04601395058227e-05;0,00654717502887649;0,00348320785063396;0,000502352794718368;0,000110972723181514;0,000456627233711342;0,00301949391496821;4,70398431764117e-05;4,34561810290326e-06;3,28319753512791e-06;4,35479231374483e-05;8,71464580335717e-07;2,64354984512506e-05;1,79890681311367e-05;2,55699048847882e-05;0,000318460497290794;3,33620429057694e-05;3,23546921819004e-05
"BrA3_30_2017-05-22 1003951";"Br";"A3";"BrA3_30";"2017-05-22";1;1261;43,2432569950334;228,003612472809;"adjust";0,00554049692808602;0,973706070914157;0,0219117054978171;3,06780131160599e-09;1,39059341816187e-08;5,26264530133423e-06;7,1547401376502e-08;0,000135981912875097;8,27695676512009e-05;5,27918691666363e-05;1,29939278501713e-07;1,94258882046118e-07;0,000401191827812717;3,09800897678831e-05;2,0026733939199e-08;3,60631936742819e-05;1,54734223841752e-07;5,73427152569438e-06;1,14125134529096e-10;8,29267683417668e-09;0,000429021015141988;0,00199845952444643;3,10033157716659e-06;1,43252633875044e-06;0,000368885410571174;0,000828688134590568;1,01590145675215e-07;6,5008752148841e-09;3,37369674394867e-10;1,14179557129869e-07;2,34120164156215e-10;2,01533924654059e-07;2,28824354550505e-08;2,08023897990632e-08;7,33930277788243e-07;4,93158253171139e-08;1,40736071312196e-08
"BrA3_30_2017-05-25 1002485";"Br";"A3";"BrA3_30";"2017-05-25";1;2123;125,631262904903;1092,54239097097;"orig";0,230978009350159;0,662164015308921;0,00106797773158321;0,00603405097974422;0,132866707632668;0,00321870450988128;0,000134677300101192;6,24712934531076e-07;7,47199273480965e-05;0,00216837987496254;0,000805769767993572;0,000297797713421811;0,00911759936882196;0,0363313392574081;0,00129911360319244;0,018470266036308;0,000560465052089973;0,00439863367467334;0,00191625902568994;0,000108059373457169;0,0694574020242271;0,0223403720045816;0,000262352112795227;0,000184817290836039;0,000190861305990945;0,0230882739955042;1,47179331745679e-05;0,000127115308541127;0,000545870764993003;0,000462920684584201;9,39973900645443e-07;0,000660206624243117;0,000510565423588621;0,000481555577522861;0,000176098952932975;0,00042271535170718;3,80538196762286e-05
"BrA3_30_2017-05-25 1002485";"Br";"A3";"BrA3_30";"2017-05-25";1;2123;125,631262904903;1092,54239097097;"adjust";0,117661429553442;0,73541636711402;0,000205923913244287;0,000619755726342276;0,13878970503154;0,000149653968766381;6,56454766533443e-07;2,26908788104061e-11;9,09352155780782e-08;0,000139524687523677;1,71506780694614e-05;6,07445630468386e-06;0,00574566352485054;0,0437923760007786;0,000227414998058944;0,0136836364417683;1,08347353671018e-05;0,00173041089216775;7,9929184648382e-05;6,42746671016501e-07;0,02767974581621;0,018835276058693;3,01884969523246e-05;4,29553938155962e-06;3,03171900838583e-07;0,01249100395355;5,31008558189817e-09;2,74066726532808e-07;5,20582802996305e-06;1,25537325160109e-05;3,62936532205513e-11;0,000155742279628593;2,93146090694922e-05;4,12349404155979e-05;3,2849194201825e-07;9,86955299911173e-05;2,06258187540982e-08
"BrA3_31_2017-05-22 1003950";"Br";"A3";"BrA3_31";"2017-05-22";1;2210;84,2519774382455;356,727675504041;"orig";0,254898704528858;0,793221377795051;0,0148439308479513;0,000322610380121787;0,000182737773546249;0,00148080371043809;3,59712216200965e-06;0,000126271008661662;0,000117699514250188;0,0101598312468056;0,000208915813743;0,000329891991585107;0,000513492943810882;0,000651741477548277;0,0183776938428246;0,00666216591859744;3,73514052532679e-05;0,00394017392226155;0,00111530061380536;0,00335668527787704;0,0803652960073925;0,0390615620388508;6,89075976714701e-05;0,000957918626453569;0,00154480981186474;0,0176056508627968;8,1016554153475e-06;0,000464307326205192;0,000707706928252132;0,00272458818203741;9,18266261488817e-06;2,49293023360774e-05;5,61502502114645e-05;0,000457334488083527;0,000268772322610809;5,01409243603458e-06;1,74952384725976e-05
"BrA3_31_2017-05-22 1003950";"Br";"A3";"BrA3_31";"2017-05-22";1;2210;84,2519774382455;356,727675504041;"adjust";0,125635615546433;0,875263292820784;0,017123120813761;6,83355836223229e-06;6,80974492593378e-07;2,30172641628274e-05;1,42819686229934e-09;1,97997760056453e-06;2,89050938666205e-06;0,00175548113890035;9,19248134341019e-07;2,02881504427284e-05;3,12831492502662e-05;0,000192812253766729;0,00435387378363145;0,000689983206598767;2,01383323690246e-07;0,0031314827976216;0,00030010484792817;0,00204610359688707;0,0526788076533344;0,0305917583661542;9,12526603838587e-08;0,000157563813241517;0,000702686958480122;0,00869999025988442;1,02697900678702e-08;0,000276597014984833;0,000174259672782005;0,00176265720400705;8,31283749145809e-08;9,60826591199622e-08;3,41375109964306e-07;8,69661955125239e-06;1,99734026918471e-06;1,632835365468e-09;1,04526493100543e-08
"BrA3_34_2017-05-22 1003975";"Br";"A3";"BrA3_34";"2017-05-22";1;2224;287,231356245477;394,016842593177;"orig";0,142400440507889;0,00479371722436886;0,000333588000386416;4,11954903850422e-05;3,4689982567292e-05;0,000268672933617956;0,0388608562673836;0,000435031861476631;3,42514611882349e-05;0,00179029163271006;2,81982979436034e-05;3,99048759491778e-06;0,00296333759944494;0,913802906104718;1,12528560815835e-05;0,000869249149142074;0,00297797867661037;0,00340959277216219;0,000444771314442787;0,00259670767541174;0,00381026032346347;0,00268168861789252;0,000286832390251701;0,000123982240162411;0,000448431978332154;0,0024353027333678;0,0106675841013994;0,000528099073762246;3,80729153452888e-05;8,60043124863422e-05;0,000475416177962746;0,000677338842277012;0,00039734808441322;1,67483153000946e-05;0,000483262769391551;0,00313450103802098;8,84629853480042e-06
"BrA3_34_2017-05-22 1003975";"Br";"A3";"BrA3_34";"2017-05-22";1;2224;287,231356245477;394,016842593177;"adjust";0,032826663459045;0,000811461087573073;3,94565386369425e-06;2,2905044365336e-06;1,50681806642765e-08;6,74847879008387e-06;0,00969661883832621;5,4105607936509e-06;1,17888515356116e-07;0,000186341928952342;7,5658618441716e-07;1,74920388257865e-09;0,000188260098855327;0,978098523245603;1,03489960995055e-07;2,57819295408508e-05;0,000233367270125913;0,000225197415511416;0,000448481010822721;0,00225372508560468;0,000313038392203;0,000514619953063086;8,57051228551012e-06;1,05310345368004e-06;0,000412795716539773;0,00211475458234736;0,00210593179783203;0,000452529537897589;6,25660254189851e-08;1,46193422696168e-06;0,000448590719561894;4,46614088687335e-05;0,0002132758787701;1,4884519258853e-07;0,000419399320657939;0,000761890276787115;6,75634425795503e-08
"BrA3_35_2017-05-30 1003832";"Br";"A3";"BrA3_35";"2017-05-30";1;2466;649,743740212551;406,915931657509;"orig";0,482384345977185;0,000140927336838627;0,0153803389247275;0,000261848535705824;4,33791417695771e-05;0,000578173285845095;0,0102751374530813;0,00019314345738586;0,00770920492963893;0,000587022528243691;0,000901139134316518;0,00121100146415655;0,00101553614470504;0,00910479817340742;1,64218938932222e-05;0,00873056566415007;0,0559694967458388;0,000470886743840542;0,000275992828398377;0,0382695236206116;0,00808402874615516;0,0220784782340196;0,0363722371930958;0,0294537470536702;0,00104888428276092;0,00579056015739847;0,0142334146171743;0,00152353831424002;0,000670960100268103;2,68391163068027e-05;2,25296256221706e-05;0,00896932807300924;6,8907226727391e-05;0,000656559752435429;0,00771051301495431;0,711758842322936;0,000396094162671609
"BrA3_35_2017-05-30 1003832";"Br";"A3";"BrA3_35";"2017-05-30";1;2466;649,743740212551;406,915931657509;"adjust";0,18349076263758;2,25426502774216e-07;0,00440753764568848;7,99994386196256e-07;1,59708096848362e-08;4,17937697597633e-06;0,00188201327638231;1,62692605728592e-06;0,00113144602230188;6,24062582806779e-06;9,83622287825809e-06;3,83020875053126e-05;0,000129112941216201;0,00263908224720515;3,21622925529526e-09;0,00115351392211359;0,026182932446911;2,18275306567749e-05;5,07906142944176e-07;0,0268308867979579;0,00139465446854855;0,0091701069422706;0,0103415542458342;0,0123011674813218;4,49729830938116e-05;0,00458136819270175;0,00325391321266539;8,96616994167499e-05;3,89577293390469e-05;6,50351597925899e-08;1,81034721459076e-08;0,00459045705638489;8,38394862338097e-08;9,93325393136158e-06;0,000936880913542188;0,888802421091721;3,69316736144408e-06
"BrA3_35_2017-06-02 1003828";"Br";"A3";"BrA3_35";"2017-06-02";1;1747;163,864483334292;287,90562145272;"orig";0,117506923610613;0,708715731623042;0,00295850257838027;0,000217855997553185;5,41252309121903e-05;0,00436290802177457;3,57175027422311e-05;2,10316126759964e-08;3,92131288826812e-05;0,0007524944134106;0,000117477749153192;3,17472152153241e-06;0,00136521657106896;9,20385960952066e-05;0,000745077022913941;0,00247930286640577;0,000506719621769204;8,04739875373068e-06;0,000578997935227312;1,0681585024191e-05;0,230579761671028;0,0145739735985622;0,00152875797314735;0,00185335209137503;0,000510165029227559;0,0189051868885405;0,000523766623154002;2,19730924470822e-05;9,70493028666197e-05;1,35319471570305e-06;4,07876456194888e-08;4,22305973638363e-07;0,000441136864297038;0,00180973168836138;0,000337243953480351;0,00574307181913296;2,97095198021609e-05
"BrA3_35_2017-06-02 1003828";"Br";"A3";"BrA3_35";"2017-06-02";1;1747;163,864483334292;287,90562145272;"adjust";0,0654381553285284;0,737619797646901;0,00288911796809884;7,50328798126276e-07;2,1123080043364e-08;0,00025439800654849;5,34430478799131e-08;8,91283243219631e-14;4,14929419663555e-08;5,18647677987391e-06;9,87752498324522e-08;2,55405118561509e-09;0,000416236708914272;6,77947731555107e-07;1,38840976895564e-05;0,000172214177109682;0,000151846092913619;3,52824312673869e-09;4,23296472791558e-05;5,61917403498945e-09;0,237554205916511;0,00603439832722081;4,24037230939023e-05;0,000588656737227379;0,000338999261705069;0,0104685542530454;4,56445651690439e-05;3,15083181755376e-08;9,6397512575331e-08;1,47804951542983e-10;1,49354064525229e-13;1,32721422557517e-11;3,30088007222153e-05;0,000108844231592559;7,67791339192275e-07;0,00321770469112216;1,79995529585679e-08
